Project_ID,Project_Type,Team_Size,Project_Budget_USD,Estimated_Timeline_Months,Complexity_Score,Stakeholder_Count,Methodology_Used,Team_Experience_Level,Past_Similar_Projects,External_Dependencies_Count,Change_Request_Frequency,Project_Phase,Requirement_Stability,Team_Turnover_Rate,Vendor_Reliability_Score,Historical_Risk_Incidents,Communication_Frequency,Regulatory_Compliance_Level,Technology_Familiarity,Geographical_Distribution,Stakeholder_Engagement_Level,Schedule_Pressure,Budget_Utilization_Rate,Executive_Sponsorship,Funding_Source,Market_Volatility,Integration_Complexity,Resource_Availability,Priority_Level,Organizational_Change_Frequency,Cross_Functional_Dependencies,Previous_Delivery_Success_Rate,Technical_Debt_Level,Project_Manager_Experience,Org_Process_Maturity,Data_Security_Requirements,Key_Stakeholder_Availability,Tech_Environment_Stability,Contract_Type,Resource_Contention_Level,Industry_Volatility,Client_Experience_Level,Change_Control_Maturity,Risk_Management_Maturity,Team_Colocation,Documentation_Quality,Project_Start_Month,Current_Phase_Duration_Months,Seasonal_Risk_Factor,Risk_Level
PROJ_1298,IT,14,1018062.96,23,10.0,9,Kanban,Mixed,1,4,1.21,Closure,Moderate,0.28,0.84,2,4.68,Medium,Familiar,2,Excellent,0.08,0.92,Strong,External,0.31,1.74,0.77,Medium,3.65,4,0.81,0.54,Junior PM,Optimizing,Strict,Moderate,Mixed,Fixed-Price,Low,Extreme,First-time,Formal,Basic,Partially Colocated,Excellent,6,7,1.0,Low
PROJ_1299,R&D,23,2011712.98,28,10.0,19,Agile,Senior,1,4,0.24,Execution,Moderate,0.53,0.75,3,2.18,Critical,Familiar,3,Medium,0.0,0.61,Weak,External,0.59,9.74,0.32,Critical,0.21,6,0.74,0.0,Senior PM,Managed,High,Limited,N/A,Cost-Plus,High,Extreme,Regular,Basic,Advanced,Fully Colocated,Good,2,11,1.0,Critical
PROJ_1300,R&D,13,1316985.01,15,6.32,14,Agile,Junior,1,2,0.36,Monitoring,Moderate,0.26,0.3,1,2.84,Medium,Expert,2,High,0.05,0.99,Moderate,Mixed,0.43,7.37,0.86,Medium,1.67,1,0.85,0.0,Mid-level PM,Defined,Low,Limited,N/A,Time & Materials,Medium,Stable,Regular,Advanced,Basic,Hybrid,Basic,6,4,1.0,Low
PROJ_1301,IT,9,985669.79,10,4.01,8,Agile,Junior,2,4,1.75,Initiation,Volatile,0.45,0.74,2,6.38,Low,New,1,Low,0.0,0.71,Moderate,External,1.0,8.4,0.8,Critical,0.34,6,0.78,0.71,Senior PM,Defined,High,Moderate,Modern/Stable,Time & Materials,Low,Stable,Regular,Basic,None,Hybrid,Basic,9,2,1.0,Critical
PROJ_1302,IT,9,777673.67,19,7.94,9,Scrum,Mixed,0,2,2.39,Planning,Moderate,0.31,0.55,2,4.61,Critical,Familiar,5,Medium,0.04,0.66,Strong,External,0.31,5.15,0.76,Medium,0.45,6,0.9,0.52,Senior PM,Managed,Medium,Limited,Legacy/Unstable,Fixed-Price,Low,Moderate,Occasional,Advanced,Formal,Fully Colocated,Good,12,2,1.1,Medium
PROJ_1303,IT,6,707991.38,16,6.21,11,Kanban,Senior,7,3,2.22,Monitoring,Moderate,0.14,0.95,1,0.95,Low,New,2,Low,0.0,0.65,Strong,External,0.77,2.31,0.92,Medium,0.68,2,0.9,0.86,Junior PM,Optimizing,Medium,Limited,Legacy/Unstable,Time & Materials,Medium,High,First-time,Formal,Formal,Partially Colocated,Excellent,10,3,1.1,High
PROJ_1304,Manufacturing,6,401567.33,5,1.68,3,Kanban,Senior,2,2,0.6,Initiation,Moderate,0.29,0.85,1,8.7,Medium,Familiar,3,Medium,0.0,1.11,Strong,External,0.23,1.96,0.3,Medium,1.84,6,0.86,0.0,Senior PM,Managed,Low,Moderate,N/A,Fixed-Price,Low,Stable,First-time,Basic,Formal,Hybrid,Basic,3,1,1.0,Medium
PROJ_1305,IT,5,836550.15,9,3.74,12,Scrum,Senior,2,1,1.18,Planning,Moderate,0.17,0.88,0,3.58,Critical,Expert,5,Low,0.04,0.85,Moderate,Internal,0.89,4.83,0.32,High,0.07,4,0.62,0.86,Certified PM,Managed,Strict,Poor,Mixed,Hybrid,Medium,Stable,Regular,Advanced,Formal,Fully Remote,Excellent,11,2,1.1,Medium
PROJ_1306,Construction,30,1460109.56,23,6.52,14,Waterfall,Senior,5,5,3.53,Execution,Moderate,0.21,0.68,1,2.33,High,Familiar,5,High,0.0,0.78,Moderate,Internal,0.42,8.61,0.78,High,0.16,4,0.68,0.0,Junior PM,Optimizing,Medium,Moderate,N/A,Hybrid,Medium,Moderate,Occasional,Advanced,Advanced,Fully Remote,Good,8,10,1.0,Medium
PROJ_1307,R&D,22,2453206.33,26,10.0,19,Scrum,Senior,5,4,0.74,Closure,Stable,0.12,0.9,1,2.06,Critical,New,3,High,0.0,1.05,Moderate,Internal,0.26,6.31,0.79,High,0.49,4,0.77,0.0,Senior PM,Defined,High,Good,N/A,Fixed-Price,Medium,High,Regular,Basic,Basic,Partially Colocated,Good,10,8,1.0,Medium
PROJ_1308,R&D,27,2908088.07,28,10.0,22,Scrum,Mixed,1,6,3.5,Initiation,Moderate,0.36,0.68,4,4.42,Low,New,1,Low,0.0,0.92,Moderate,Mixed,0.83,3.82,0.72,Low,1.32,1,0.88,0.0,Junior PM,Ad-hoc,Medium,Poor,N/A,Cost-Plus,High,High,Strategic,None,Basic,Hybrid,Poor,4,11,1.0,Critical
PROJ_1309,IT,13,1198278.11,19,6.8,14,Kanban,Senior,5,2,1.42,Execution,Moderate,0.2,0.76,2,3.58,Medium,Expert,2,Low,0.0,1.2,Weak,External,0.19,6.21,0.88,Critical,0.13,2,0.82,0.75,Mid-level PM,Managed,High,Moderate,Modern/Stable,Time & Materials,Low,Moderate,Regular,Basic,Basic,Fully Remote,Basic,6,1,1.0,Medium
PROJ_1310,IT,13,1093674.78,17,6.27,10,Agile,Mixed,2,2,3.64,Planning,Moderate,0.17,0.6,1,5.79,Low,New,1,Poor,0.0,1.16,Moderate,Government,0.9,2.71,0.35,Medium,0.81,5,0.5,0.68,Mid-level PM,Defined,Medium,Moderate,Mixed,Fixed-Price,Low,Moderate,Strategic,None,Advanced,Fully Remote,Good,10,1,1.1,High
PROJ_1311,Construction,16,1091350.58,12,3.22,9,Waterfall,Mixed,1,2,1.42,Closure,Volatile,0.15,0.7,1,4.98,Medium,Expert,2,Medium,0.0,1.14,Moderate,Internal,0.94,3.76,0.41,Medium,0.7,4,0.69,0.0,Mid-level PM,Ad-hoc,Medium,Limited,N/A,Time & Materials,Medium,Stable,First-time,None,Basic,Partially Colocated,Poor,5,3,1.0,High
PROJ_1312,IT,12,747496.14,17,7.08,11,Agile,Senior,3,4,0.26,Execution,Moderate,0.06,0.62,1,2.83,Critical,Expert,3,High,0.04,1.22,Strong,Internal,0.7,4.45,0.43,Low,2.39,4,0.55,0.53,Mid-level PM,Managed,High,Good,Legacy/Unstable,Cost-Plus,Low,Extreme,Occasional,None,None,Fully Colocated,Good,7,4,1.0,Critical
PROJ_1313,Construction,31,2391891.77,26,5.16,18,Hybrid,Junior,0,3,0.47,Closure,Volatile,0.49,0.37,2,3.45,Low,Familiar,4,Poor,0.0,0.79,Weak,Mixed,0.19,8.0,0.9,High,0.57,1,0.73,0.0,Junior PM,Defined,Medium,Moderate,N/A,Hybrid,Low,Moderate,Strategic,Basic,Basic,Fully Colocated,Poor,10,10,1.0,High
PROJ_1314,Healthcare,11,509238.66,8,2.73,10,Hybrid,Expert,4,1,0.78,Monitoring,Stable,0.13,0.48,3,5.66,Medium,Expert,3,Poor,0.0,1.22,Strong,Mixed,0.61,2.78,0.77,Critical,2.35,0,0.81,0.0,Senior PM,Managed,Low,Poor,N/A,Hybrid,Low,High,Occasional,Formal,Basic,Partially Colocated,Poor,1,3,1.0,Low
PROJ_1315,Manufacturing,25,1354910.67,23,7.58,12,Waterfall,Mixed,1,2,0.89,Closure,Moderate,0.42,0.42,1,3.97,Critical,New,5,High,0.0,0.61,Strong,Internal,0.2,8.57,0.77,High,1.3,6,0.49,0.0,Mid-level PM,Defined,Low,Limited,N/A,Cost-Plus,Medium,Extreme,Regular,Basic,Basic,Partially Colocated,Basic,6,1,1.0,High
PROJ_1316,Marketing,4,290464.52,5,2.17,2,Hybrid,Junior,0,1,1.62,Monitoring,Stable,0.35,0.93,2,3.59,Low,Familiar,1,Low,0.08,0.83,Strong,External,0.11,5.26,0.68,Critical,0.58,2,0.65,0.0,Senior PM,Defined,Low,Poor,N/A,Time & Materials,Low,Moderate,Occasional,Basic,None,Partially Colocated,Poor,4,1,1.0,Medium
PROJ_1317,Construction,23,2021804.93,20,4.69,15,Hybrid,Mixed,3,4,0.68,Closure,Moderate,0.2,0.96,1,4.1,High,Expert,5,Medium,0.0,1.04,Moderate,External,0.8,5.55,0.56,Low,2.0,5,0.65,0.0,Senior PM,Ad-hoc,Medium,Poor,N/A,Fixed-Price,Medium,Moderate,Regular,None,Basic,Fully Colocated,Excellent,11,4,1.0,Medium
PROJ_1318,Marketing,8,846484.15,14,5.54,9,Kanban,Mixed,1,2,2.94,Monitoring,Moderate,0.14,0.7,2,3.08,Medium,Familiar,3,Poor,0.0,1.27,Moderate,External,0.38,4.25,0.56,Critical,1.33,2,0.93,0.0,Senior PM,Ad-hoc,High,Excellent,N/A,Fixed-Price,Medium,Moderate,Regular,None,None,Partially Colocated,Basic,5,4,1.0,Medium
PROJ_1319,IT,8,710671.01,15,6.69,8,Scrum,Expert,4,2,0.57,Monitoring,Moderate,0.1,0.41,1,4.19,Critical,Expert,2,Medium,0.1,0.79,Strong,Internal,0.02,4.42,0.37,Critical,0.43,7,0.7,0.18,Certified PM,Defined,Medium,Poor,Modern/Stable,Fixed-Price,Low,Stable,First-time,Basic,None,Hybrid,Excellent,4,3,1.0,Low
PROJ_1320,IT,16,1161661.18,18,7.76,13,Scrum,Senior,8,4,7.71,Initiation,Moderate,0.12,0.66,0,3.57,Low,Familiar,3,Low,0.07,0.83,Weak,External,0.54,5.69,0.8,Critical,0.99,4,0.94,0.42,Senior PM,Optimizing,Strict,Good,Mixed,Fixed-Price,Medium,High,Strategic,Formal,Formal,Hybrid,Basic,1,6,1.0,Medium
PROJ_1321,Healthcare,6,335158.18,6,2.94,5,Agile,Junior,1,0,1.22,Closure,Volatile,0.53,0.56,1,4.1,Low,Expert,3,Low,0.18,0.79,Moderate,Internal,0.53,5.68,0.85,Critical,0.29,2,0.94,0.0,Junior PM,Optimizing,Strict,Moderate,N/A,Time & Materials,Low,High,First-time,Formal,Formal,Hybrid,Good,6,2,1.0,Medium
PROJ_1322,IT,5,453918.05,9,4.13,6,Kanban,Senior,0,3,0.49,Planning,Moderate,0.11,0.81,1,5.3,Medium,Expert,4,Poor,0.13,0.97,Weak,External,0.8,4.82,0.66,Critical,0.32,1,0.87,0.25,Senior PM,Managed,Strict,Moderate,Mixed,Time & Materials,Low,Moderate,First-time,Basic,Formal,Partially Colocated,Good,4,2,1.0,Medium
PROJ_1323,IT,10,736046.1,17,6.66,10,Scrum,Senior,2,5,2.28,Closure,Moderate,0.35,0.78,2,3.45,Critical,Expert,5,Poor,0.0,0.79,Moderate,External,0.17,2.08,0.79,High,1.36,5,0.82,0.82,Junior PM,Optimizing,Strict,Moderate,Legacy/Unstable,Fixed-Price,Low,Moderate,Occasional,Formal,Formal,Fully Colocated,Good,1,3,1.0,High
PROJ_1324,Construction,45,2845766.5,35,8.27,24,Waterfall,Expert,3,3,2.99,Planning,Moderate,0.29,0.48,0,3.18,Critical,Expert,2,Poor,0.0,0.64,Moderate,External,0.94,8.7,0.49,Medium,1.92,1,0.71,0.0,Mid-level PM,Managed,Strict,Poor,N/A,Fixed-Price,Medium,High,Regular,Formal,Formal,Hybrid,Good,8,9,1.0,High
PROJ_1325,IT,13,1179781.95,17,6.57,8,Scrum,Mixed,0,4,6.01,Closure,Moderate,0.38,0.87,1,7.85,Medium,New,2,Poor,0.0,1.29,Strong,Government,0.42,4.59,0.67,Low,0.59,5,0.47,0.0,Junior PM,Managed,High,Moderate,Modern/Stable,Fixed-Price,Low,Moderate,Regular,Formal,Basic,Hybrid,Basic,8,3,1.0,Medium
PROJ_1326,Manufacturing,8,526101.67,11,5.57,7,Scrum,Expert,3,3,0.49,Execution,Volatile,0.27,0.76,0,2.62,Low,Expert,1,Low,0.21,0.89,Weak,External,0.48,7.99,0.51,Medium,2.56,2,0.95,0.0,Certified PM,Managed,Medium,Limited,N/A,Hybrid,Low,Stable,Occasional,Basic,Basic,Hybrid,Good,12,1,1.0,Low
PROJ_1327,Marketing,13,1317485.36,15,6.59,13,Agile,Expert,2,4,0.87,Planning,Stable,0.18,0.98,3,6.56,High,Familiar,3,High,0.09,1.21,Strong,External,0.04,6.69,0.82,Low,1.57,6,0.86,0.0,Senior PM,Optimizing,Strict,Good,N/A,Cost-Plus,High,High,Strategic,Formal,Advanced,Hybrid,Poor,12,4,1.1,Low
PROJ_1328,IT,13,1285137.88,18,5.87,13,Agile,Mixed,2,1,0.91,Initiation,Moderate,0.72,0.97,1,2.63,High,Expert,5,Poor,0.0,0.68,Strong,Internal,0.45,8.31,0.4,Critical,3.14,3,0.5,0.04,Senior PM,Optimizing,High,Poor,Modern/Stable,Time & Materials,Low,Moderate,Strategic,Basic,Formal,Fully Colocated,Excellent,1,1,1.0,Medium
PROJ_1329,IT,11,1025796.47,13,5.6,8,Scrum,Junior,2,4,0.38,Execution,Moderate,0.34,0.68,0,4.99,Critical,Familiar,1,Excellent,0.07,0.76,Strong,External,0.85,7.99,0.7,Low,1.49,3,0.87,0.76,Junior PM,Optimizing,Strict,Excellent,Modern/Stable,Cost-Plus,Low,Stable,Regular,Basic,Advanced,Hybrid,Basic,3,1,1.0,Low
PROJ_1330,Marketing,10,940575.95,15,6.61,9,Scrum,Mixed,1,4,2.17,Initiation,Stable,0.16,0.82,1,5.53,Low,Familiar,3,Excellent,0.09,0.65,Moderate,Internal,0.18,1.87,0.52,High,3.78,0,0.91,0.0,Junior PM,Managed,High,Excellent,N/A,Time & Materials,Low,High,Occasional,Formal,Formal,Fully Remote,Basic,12,1,1.1,Low
PROJ_1331,R&D,26,2257863.05,29,10.0,17,Agile,Senior,6,5,1.5,Monitoring,Moderate,0.34,0.4,1,3.32,Critical,Familiar,3,Low,0.0,1.02,Moderate,Internal,0.43,9.14,0.49,Critical,1.89,7,0.9,0.0,Mid-level PM,Ad-hoc,Low,Poor,N/A,Cost-Plus,Medium,Extreme,Regular,Basic,None,Partially Colocated,Good,2,2,1.0,Critical
PROJ_1332,IT,14,1069059.8,16,8.24,9,Agile,Mixed,0,5,2.42,Execution,Moderate,0.43,0.67,1,2.06,High,New,1,Low,0.22,0.7,Strong,External,0.13,4.24,0.74,Low,2.31,2,0.88,0.46,Mid-level PM,Optimizing,Medium,Limited,Modern/Stable,Cost-Plus,High,Moderate,Regular,Advanced,None,Partially Colocated,Basic,3,4,1.0,High
PROJ_1333,Healthcare,14,956947.56,17,5.26,8,Hybrid,Senior,4,3,0.86,Planning,Stable,0.01,0.82,2,2.23,Medium,Expert,4,High,0.0,0.88,Weak,External,0.14,9.65,0.73,Critical,2.08,0,0.85,0.0,Senior PM,Defined,Medium,Good,N/A,Time & Materials,Low,Moderate,Strategic,Basic,Basic,Fully Colocated,Excellent,4,1,1.0,Low
PROJ_1334,Construction,21,1353233.12,17,3.41,10,Waterfall,Junior,0,1,1.38,Planning,Stable,0.17,0.49,0,3.31,Medium,Expert,1,High,0.0,0.66,Weak,Internal,0.43,7.26,0.58,Medium,1.14,6,0.81,0.0,Junior PM,Defined,Medium,Moderate,N/A,Fixed-Price,Medium,Stable,Occasional,Basic,Basic,Partially Colocated,Poor,4,4,1.0,Medium
PROJ_1335,Healthcare,5,513012.13,8,3.05,4,Agile,Mixed,0,3,0.47,Execution,Moderate,0.25,0.76,5,4.79,Critical,Familiar,4,Medium,0.0,1.01,Moderate,External,0.22,8.91,0.74,Critical,0.35,1,0.89,0.0,Mid-level PM,Optimizing,Medium,Limited,N/A,Fixed-Price,Low,Moderate,First-time,Advanced,None,Fully Remote,Basic,11,3,1.0,Medium
PROJ_1336,Marketing,6,794413.54,6,2.71,8,Agile,Senior,2,1,2.63,Initiation,Moderate,0.31,0.82,4,2.95,Low,Familiar,3,High,0.11,0.9,Strong,Government,0.9,2.64,0.51,High,0.37,2,0.98,0.0,Senior PM,Defined,High,Good,N/A,Time & Materials,Low,High,Regular,Formal,Basic,Hybrid,Good,5,2,1.0,Medium
PROJ_1337,Construction,23,1956725.55,18,3.38,15,Hybrid,Junior,0,2,0.12,Execution,Stable,0.14,0.73,2,5.0,Medium,Familiar,4,Excellent,0.0,1.03,Moderate,External,0.01,1.89,0.32,Critical,1.81,6,0.89,0.0,Senior PM,Managed,Medium,Moderate,N/A,Fixed-Price,Medium,Stable,Strategic,Basic,Formal,Fully Colocated,Basic,4,1,1.0,Low
PROJ_1338,IT,2,428326.32,7,3.86,6,Agile,Expert,5,2,1.3,Planning,Moderate,0.29,0.91,1,4.44,Critical,Familiar,5,Medium,0.27,1.24,Moderate,Internal,0.78,1.18,0.44,High,2.82,6,0.84,0.08,Senior PM,Managed,High,Moderate,Modern/Stable,Fixed-Price,Medium,High,First-time,Formal,Formal,Hybrid,Excellent,12,1,1.1,Medium
PROJ_1339,Construction,16,898936.03,17,4.73,7,Waterfall,Mixed,1,2,2.4,Planning,Moderate,0.46,0.8,1,2.53,Low,Expert,1,Low,0.0,0.95,Moderate,External,0.0,3.31,0.42,Low,2.99,2,0.65,0.0,Mid-level PM,Defined,Medium,Moderate,N/A,Time & Materials,Low,Moderate,First-time,Basic,None,Fully Remote,Basic,12,4,1.0,High
PROJ_1340,Manufacturing,14,708864.41,17,6.89,7,Hybrid,Mixed,3,4,1.52,Closure,Moderate,0.29,0.73,4,9.9,Medium,Familiar,4,High,0.01,0.68,Strong,Internal,0.68,7.11,0.87,Medium,2.11,5,0.93,0.0,Junior PM,Defined,High,Limited,N/A,Hybrid,High,Moderate,Occasional,None,Formal,Fully Colocated,Basic,8,5,1.0,Medium
PROJ_1341,Construction,34,2087314.47,28,7.27,19,Waterfall,Mixed,2,5,0.92,Closure,Stable,0.18,0.68,0,4.81,Medium,Familiar,4,Low,0.0,1.11,Strong,Internal,0.74,8.68,0.85,Low,0.17,3,0.86,0.0,Junior PM,Managed,Strict,Moderate,N/A,Time & Materials,High,Moderate,Occasional,Formal,Advanced,Hybrid,Excellent,6,3,1.0,Medium
PROJ_1342,IT,8,695973.37,9,3.29,9,Scrum,Mixed,2,1,2.38,Monitoring,Moderate,0.24,0.61,0,0.47,Medium,Familiar,4,Medium,0.0,1.06,Strong,Mixed,0.72,6.46,0.42,Low,1.83,5,0.42,0.03,Mid-level PM,Ad-hoc,High,Limited,Legacy/Unstable,Time & Materials,Medium,Moderate,Regular,None,None,Fully Colocated,Good,4,2,1.0,High
PROJ_1343,IT,13,1089582.68,20,8.33,10,Agile,Expert,4,5,3.0,Monitoring,Moderate,0.14,0.58,3,3.58,Medium,Familiar,3,Excellent,0.04,0.92,Moderate,Mixed,0.22,5.58,0.84,High,1.61,1,0.87,0.04,Certified PM,Optimizing,Strict,Moderate,Mixed,Time & Materials,Low,Moderate,Regular,Advanced,Formal,Fully Colocated,Good,12,2,1.1,Low
PROJ_1344,Construction,28,1821301.38,19,4.43,13,Waterfall,Mixed,0,3,2.5,Planning,Moderate,0.37,0.97,5,2.38,Critical,Familiar,3,High,0.0,0.84,Moderate,Internal,0.77,4.75,0.87,Medium,4.21,4,0.61,0.0,Mid-level PM,Managed,Low,Moderate,N/A,Time & Materials,Medium,Stable,Regular,Basic,Formal,Partially Colocated,Excellent,6,3,1.0,Medium
PROJ_1345,Healthcare,9,724912.13,14,5.17,8,Kanban,Mixed,0,4,0.34,Execution,Moderate,0.19,0.58,1,5.4,Low,Familiar,5,Poor,0.0,0.85,Weak,Mixed,0.21,4.6,0.39,Critical,2.02,1,0.89,0.0,Junior PM,Optimizing,Strict,Moderate,N/A,Fixed-Price,Low,High,Strategic,Advanced,Basic,Hybrid,Basic,12,5,1.0,Medium
PROJ_1346,Healthcare,7,620242.11,6,3.2,9,Scrum,Mixed,0,3,4.4,Initiation,Moderate,0.28,0.85,1,1.1,High,New,4,High,0.25,1.04,Moderate,External,0.21,9.62,0.44,Medium,1.47,1,0.87,0.0,Junior PM,Ad-hoc,Strict,Limited,N/A,Time & Materials,Medium,Moderate,Strategic,None,Basic,Hybrid,Good,4,2,1.0,High
PROJ_1347,Construction,35,2146206.87,28,7.13,18,Waterfall,Mixed,2,3,2.91,Execution,Moderate,0.32,0.72,1,1.75,Critical,Familiar,1,Excellent,0.0,1.18,Moderate,External,0.46,8.81,0.86,Critical,0.87,1,0.37,0.0,Junior PM,Defined,Low,Excellent,N/A,Time & Materials,Medium,Moderate,Occasional,None,Basic,Partially Colocated,Good,4,5,1.0,Critical
PROJ_1348,Manufacturing,4,388978.4,6,2.59,7,Kanban,Expert,2,0,0.44,Initiation,Moderate,0.03,0.53,1,3.36,High,Expert,2,High,0.07,1.08,Strong,Mixed,0.54,8.4,0.47,Low,1.28,3,0.95,0.0,Certified PM,Managed,Low,Moderate,N/A,Time & Materials,Low,Stable,Regular,Formal,Formal,Hybrid,Basic,9,1,1.0,Low
PROJ_1349,Construction,21,1896875.87,17,4.72,18,Hybrid,Expert,4,2,1.71,Initiation,Stable,0.07,0.62,3,8.37,High,New,2,Excellent,0.0,0.8,Moderate,External,0.31,8.88,0.33,Critical,1.44,3,0.64,0.0,Senior PM,Managed,Medium,Excellent,N/A,Time & Materials,Medium,Stable,Strategic,Formal,None,Fully Colocated,Good,9,1,1.0,Low
PROJ_1350,Construction,16,1490068.7,14,3.54,15,Hybrid,Junior,0,0,0.92,Planning,Moderate,0.43,0.63,1,3.23,High,Familiar,5,High,0.0,1.25,Strong,External,0.85,3.52,0.39,High,0.35,5,0.93,0.0,Junior PM,Defined,High,Moderate,N/A,Cost-Plus,Low,Stable,Regular,Basic,Basic,Fully Colocated,Basic,4,6,1.0,Medium
PROJ_1351,IT,7,870478.85,13,6.6,11,Agile,Mixed,1,2,5.9,Closure,Moderate,0.47,0.52,1,6.06,Low,Expert,2,Excellent,0.21,0.61,Weak,Internal,0.35,3.67,0.96,Low,0.91,3,0.78,0.05,Junior PM,Ad-hoc,Strict,Good,Mixed,Cost-Plus,Medium,Moderate,Occasional,None,None,Hybrid,Excellent,4,5,1.0,Medium
PROJ_1352,R&D,17,1938687.5,22,9.06,19,Scrum,Mixed,0,5,0.17,Execution,Volatile,0.2,0.95,1,2.27,Medium,New,4,Excellent,0.03,0.98,Strong,Internal,0.48,8.98,0.6,Critical,1.9,2,0.59,0.0,Mid-level PM,Optimizing,Medium,Good,N/A,Hybrid,Low,Extreme,Occasional,Advanced,Advanced,Hybrid,Good,5,1,1.0,Medium
PROJ_1353,IT,12,782035.46,14,7.45,7,Agile,Senior,6,2,0.55,Initiation,Volatile,0.04,0.66,0,2.66,Medium,Familiar,5,Poor,0.25,1.13,Strong,External,0.56,4.31,0.9,High,0.41,5,0.85,0.41,Certified PM,Managed,High,Moderate,Legacy/Unstable,Fixed-Price,Low,High,Occasional,Formal,Formal,Fully Colocated,Good,6,5,1.0,Medium
PROJ_1354,R&D,19,1410956.82,22,10.0,10,Agile,Mixed,4,5,1.49,Initiation,Moderate,0.46,0.77,2,5.99,Critical,New,4,Low,0.12,0.72,Moderate,External,0.67,1.74,0.77,High,0.71,4,0.8,0.0,Junior PM,Ad-hoc,Strict,Excellent,N/A,Time & Materials,Medium,High,Occasional,Advanced,None,Partially Colocated,Basic,12,3,1.0,Critical
PROJ_1355,R&D,25,2200553.66,28,9.03,15,Agile,Mixed,0,6,0.98,Planning,Moderate,0.39,0.67,0,2.44,Critical,Expert,4,High,0.0,0.99,Moderate,External,0.34,5.25,0.77,High,0.22,4,0.63,0.0,Junior PM,Defined,High,Good,N/A,Time & Materials,Medium,High,Regular,Basic,Basic,Partially Colocated,Basic,2,9,1.0,High
PROJ_1356,Manufacturing,16,926504.44,17,5.75,8,Hybrid,Junior,0,4,3.33,Monitoring,Moderate,0.28,0.29,3,1.09,High,Familiar,4,Low,0.0,1.1,Weak,External,0.95,3.63,0.4,Low,1.53,3,0.77,0.0,Mid-level PM,Managed,Low,Limited,N/A,Fixed-Price,Medium,Moderate,Strategic,Formal,Advanced,Fully Remote,Excellent,11,5,1.0,High
PROJ_1357,IT,4,530776.02,10,4.57,6,Agile,Junior,1,4,1.99,Execution,Moderate,0.23,0.91,2,2.81,Medium,Familiar,1,High,0.12,0.71,Moderate,Internal,0.27,1.17,0.99,Medium,0.86,7,0.63,1.0,Junior PM,Managed,High,Moderate,Modern/Stable,Time & Materials,Low,High,Occasional,Basic,Basic,Partially Colocated,Basic,8,1,1.0,Medium
PROJ_1358,R&D,12,1204108.7,20,9.53,9,Scrum,Senior,4,4,1.16,Monitoring,Moderate,0.3,0.44,1,0.23,Critical,New,5,Medium,0.16,1.21,Strong,Internal,0.59,3.76,0.61,Critical,1.1,2,0.36,0.0,Mid-level PM,Managed,Medium,Good,N/A,Fixed-Price,Medium,High,First-time,Advanced,Formal,Fully Colocated,Basic,7,2,1.0,High
PROJ_1359,IT,5,553539.11,6,3.4,8,Agile,Junior,0,2,0.95,Initiation,Moderate,0.21,0.75,3,3.96,Critical,Familiar,4,Low,0.29,1.09,Moderate,Internal,0.33,7.3,0.45,Medium,0.63,3,0.67,0.75,Senior PM,Managed,Medium,Moderate,Mixed,Cost-Plus,Medium,Moderate,First-time,Basic,Basic,Fully Remote,Good,11,2,1.1,Critical
PROJ_1360,R&D,29,2811983.87,31,10.0,20,Agile,Mixed,1,4,0.89,Monitoring,Moderate,0.2,0.83,1,0.94,Low,Familiar,2,Medium,0.0,0.7,Strong,Internal,0.06,2.22,0.95,Critical,1.78,2,0.67,0.0,Junior PM,Defined,Strict,Limited,N/A,Cost-Plus,Low,High,Strategic,Formal,Basic,Hybrid,Basic,11,2,1.0,Medium
PROJ_1361,Construction,28,1784716.14,24,6.14,12,Hybrid,Mixed,2,3,0.77,Planning,Stable,0.43,0.88,1,5.94,Medium,Expert,2,Excellent,0.0,1.24,Strong,External,0.58,2.51,0.53,Critical,1.13,0,0.73,0.0,Senior PM,Defined,Low,Good,N/A,Hybrid,Low,Stable,Occasional,None,None,Hybrid,Good,2,9,1.0,Low
PROJ_1362,Manufacturing,9,569987.65,11,4.36,10,Waterfall,Mixed,1,2,1.97,Planning,Moderate,0.58,0.92,2,2.58,Low,New,1,Poor,0.0,1.26,Moderate,External,0.17,9.42,0.63,Critical,1.66,1,0.89,0.0,Mid-level PM,Defined,Medium,Moderate,N/A,Time & Materials,Medium,Stable,Occasional,Basic,Basic,Partially Colocated,Good,4,4,1.0,Medium
PROJ_1363,IT,11,782029.08,20,7.32,6,Kanban,Senior,1,3,1.24,Planning,Volatile,0.44,0.79,1,2.4,High,Expert,2,Excellent,0.0,0.71,Strong,External,0.38,2.69,0.4,Medium,2.63,2,0.78,0.27,Mid-level PM,Managed,Strict,Poor,Modern/Stable,Time & Materials,High,High,First-time,Basic,Basic,Fully Colocated,Basic,3,7,1.0,Medium
PROJ_1364,IT,7,526832.53,16,6.23,9,Kanban,Mixed,0,2,1.16,Closure,Volatile,0.21,0.87,3,7.98,Critical,Expert,3,Excellent,0.0,1.24,Weak,Internal,0.76,2.87,0.65,Low,0.25,0,0.63,0.26,Mid-level PM,Defined,Medium,Good,Mixed,Time & Materials,Medium,High,First-time,Formal,None,Partially Colocated,Good,8,7,1.0,Medium
